title,link,label
Nationwide shopping campaign begins; look out for airfare and hotel deals,,Travel and Culture
"Fewest new HIV cases to date, but decrease is not fast enough",https://www.thestar.com.my/lifestyle/health/2024/12/01/fewest-new-hiv-cases-to-date-but-decrease-is-not-fast-enough,Health and Family
'Economy Madani' at the of government's vision Johan Mahmood,,World & Politics
Fears rise of gender setbacks in global climate struggle,,Environment
"Denzel Washington says drug, alcohol use led to 'a batch of damage'",,Crime
How sit in the car's can save life,,People and Living
Research vessel on three-year odyssey to stop ocean plastic pollution arrives in Singapore,https://www.thestar.com.my/aseanplus/aseanplus-news/2024/08/27/research-vessel-on-three-year-odyssey-to-stop-ocean-plastic-pollution-arrives-in-singapore,Environment
"Flood-affected university can hold virtual classes, says Zambry",,Education
Malaysia pavilion makes a splash at COP28,https://www.thestar.com.my/news/environment/2023/12/30/malaysia-pavilion-makes-a-splash-at-cop28,Environment
"collar who punched deaf e-hailing driver under disciplinary probe, Dewan Rakyat told",,Crime
Monsoon festival to take over Perhentian Island in December,,Travel and Culture
The world needs to be weaned off our fossil fuel addiction,https://www.thestar.com.my/news/environment/2023/12/30/the-world-needs-to-be-weaned-off-our-fossil-fuel-addiction,Environment
Bitten by blood-sucking buffalo Here's how you get it off safely,,Travel and Culture
Cyber talents prove prowess in PwC challenge,,Education
Why the UN treaty for the Future matters to Malaysia,,Environment
"US agency approves T-Mobile, SpaceX license to extend coverage to dead zones",,Science & Technology
"Beautician's dream turns nightmare after losing RM150,000 to scam",,Crime
"Trump aides contact Google, Meta, over online drug Information reports",,Science & Technology
"US regulator places Google Payment nether supervision, company sues",,Science & Technology
'Sexting' scam: Criminals impersonate cops in US to steal money from dating app users,https://www.thestar.com.my/tech/tech-news/2024/12/07/039sexting039-scam-criminals-impersonate-cops-in-us-to-steal-money-from-dating-app-users,Science & Technology
"Meet the man selling 50,000 coloured pencils at Tehran's Grand Bazaar",https://www.thestar.com.my/lifestyle/entertainment/2024/12/01/how-bazaar-the-tehran-shopkeeper-with-50000-coloured-pencils,People and Living
"Weekend for the arts: Irama Asli & Asal festival, BBC 'Arts Hour' live in KL",,Travel and Culture
Customs seizes liquor over RM2.09mil,,Crime
Malaysian singer Adira rushed to hospital after fainting from overworking,,Entertainment & Style
INTERACTIVE: Brace for worsening flood,,Environment
E-bikes read positive progress,,Business & Economy
Malaysia's first university-produced film set for release,https://www.thestar.com.my/news/nation/2024/12/03/malaysia039s-first-university-produced-film-set-for-release,Education
Australia's Q3 GDP growth disappoints hopes for a rebound,https://www.thestar.com.my/business/business-news/2024/12/04/australia039s-q3-gdp-growth-disappoints-hopes-for-a-rebound,Business & Economy
Brazil police report: Bolsonaro directly involved in 2022 coup plot,https://www.thestar.com.my/news/world/2024/11/27/brazil039s-bolsonaro-had-direct-role-planning-coup-attempt-police-say,Crime
Why is eating difficult?,,Health and Family
Bringing forests back to life again,https://www.thestar.com.my/news/nation/2024/11/27/bringing-forests-back-to-life-again,Environment
"Bitcoin options trade shows more bets on retreat after failing to breach $100,000",https://www.thestar.com.my/tech/tech-news/2024/11/27/bitcoin-options-trade-shows-more-bets-on-retreat-after-failing-to-breach-100000,Science & Technology
A 'whole of nation' effort,https://www.thestar.com.my/news/environment/2023/04/22/a-whole-of-nation-effort,Environment
Tycoon loses defamation,,Crime
Delivery rider gets years' jail for stabbing wife and,,Crime
Penang bull nab 11 members of organised crime in special ops,,Crime
"Chapman To's wife, ex-TVB actress Kristal Tin, undergoes surgery after lung cancer diagnosis",https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/chapman-to039s-wife-ex-tvb-actress-kristal-tin-undergoes-surgery-after-lung-cancer-diagnosis,Entertainment & Style
student and STDs,,Education
Private factory gauge grows amid,,Business & Economy
"US regulator places Google Payment under supervision, company sues",,Science & Technology
Canada's int'l trade increases in October,,Science & Technology
Malaysian singer Adira rushed to hospital after fainting from overworking,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/malaysian-singer-adira-rushed-to-hospital-after-fainting-from-overworking,Entertainment & Style
An app that predicts and maps cholera outbreaks,,Health and Family
S&P sticks with France rating in reprieve for PM,https://www.thestar.com.my/business/business-news/2024/12/02/sp-sticks-with-france-rating-in-reprieve-for-pm,Business & Economy
PM commitment to end violence against,,Crime
"Indonesian actor-director Baim Wong stays calm amid divorce drama, keeps in touch with Paula Verhoeven",https://www.thestar.com.my/lifestyle/entertainment/2024/11/27/indonesian-actor-director-baim-wong-stays-calm-amid-divorce-drama-keeps-in-touch-with-paula-verhoeven,Entertainment & Style
Bullying of green-skinned witch in 'Wicked' labelled discrimination,,Entertainment & Style
Philippine out amid investigation,,World & Politics
New Chong Hwa branch in Elmina,https://www.thestar.com.my/news/education/2024/11/24/new-chong-hwa-branch-in-elmina,Education
Soccer-Bayern apologise after fans display banner attacking PSG,,World & Politics
"Chimpanzees cost upping their tool game, says study",,People and Living
"Diamond jorts, crystal sneakers: Blinged-out streetwear that Liberace would love",,Entertainment & Style
"Officers from Jertih, Besut Fire and Rescue stations recalled due to worsening floods",https://www.thestar.com.my/news/nation/2024/11/27/officers-from-jertih-besut-fire-and-rescue-stations-recalled-due-to-worsening-floods,Environment
Australia calls for greater user choice,,Science & Technology
"From to mercury, this control centre handles various poisoning cases",,Health and Family
Taylor Swift 'Eras' tie-in book sells more than 800k copies in first weekend,https://www.thestar.com.my/lifestyle/culture/2024/12/07/taylor-swift-039eras039-tie-in-book-sells-more-than-800k-copies-in-first-weekend,Travel and Culture
Athletics-Global track paved with gold as money flows to athletes,https://www.thestar.com.my/sport/athletics/2024/12/02/athletics-global-track-paved-with-gold-as-money-flows-to-athletes,Sports
Soitec to supply wafers to GlobalFoundries' 9SW platform,,Science & Technology
Eddie Murphy's son and Martin Lawrence's daughter are engaged,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/eddie-murphy039s-son-and-martin-lawrence039s-daughter-are-engaged,Entertainment & Style
Australia for greater Internet user choice,,Science & Technology
Study on disaster alert channel in final says Fahmi,,Education
artist Jasleen Kaur wins Turner Prize for work exploring her Scottish Sikh identity,,Travel and Culture
Malaysia bags 20 medals at Special Asia Games in New Delhi,,People and Living
Ex-bank chief suspended death,,Business & Economy
"40,000 special education",,Education
Sales gallery opens four months after land acquired,,Business & Economy
First kisses exist becoming ever more elusive for Japan's young people,,People and Living
6 killed as suspected bandits explosives NW Nigeria,,Crime
Cricket-England's Bethell receives contract upgrade after impressive test debut,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-england039s-bethell-receives-contract-upgrade-after-impressive-test-debut,Sports
Krishen Fund 2024 highlights diversity through six distinct arts projects,,Travel and Culture
Space to create: These DIY groups empower women to pick up power tools,https://www.thestar.com.my/lifestyle/family/2024/11/15/space-to-create-these-diy-groups-empower-women-to-pick-up-power-tools,Health and Family
Weightlifting star Aniq wins two silvers in the World Championships,https://www.thestar.com.my/sport/others/2024/12/08/weightlifting-star-aniq-wins-two-silvers-in-the-world-championships,Sports
World's captive lesser_panda population hits 757,,Environment
VENTURING INTO NEW OPPORTUNITIES,,World & Politics
How to manage those achy knees,,Health and Family
Hundreds attend Hindraf rally anniversary,,World & Politics
MP decision to continue with SPM examinations during floods as students,,Education
Warehouse explosion kill 3 in SE Spain,,World & Politics
Three Balkan capitals among world's 10 about polluted cities,,People and Living
nipple talk,,Education
Opening door to new connections in George Town,,People and Living
Philippine VP's bodyguards swapped out amid probe,,World & Politics
"New Zealand retail spending slows again, pointing to recession",,Business & Economy
Peru Congress removes mining minister as small miners snarl roadways,https://www.thestar.com.my/news/world/2024/11/27/peru039s-congress-removes-energy-and-mines-minister-amid-sector-protests,World & Politics
"Jail Singaporean man who conspired with son and brother to bribe director zoo with S$611, 000",,Crime
Eddy Bernard Malaysia’s first medalist in Paris Paralympics,https://www.thestar.com.my/sport/athletics/2024/09/02/eddy-bernard-malaysias-first-medallist-in-paris-paralympics,Sports
Bringing forests back to life again,,Environment
HK actress Tavia Yeung opens up about rumours of being ‘blacklisted’ by TVB,,Entertainment & Style
Xiaoming fuels breakup after deleting post about girlfriend,,Entertainment & Style
Death of Army cadet undergo officer training under investigation,,Crime
VENTURING INTO NEW OPPORTUNITIES,https://www.thestar.com.my/news/nation/2024/11/27/venturing-into-new-opportunities,World & Politics
Changing mindsets in ancient TCM industry,https://www.thestar.com.my/news/environment/2024/09/07/changing-mindsets-in-ancient-tcm-industry,Environment
Nationwide shopping campaign begins; look out for airfare and hotel deals,https://www.thestar.com.my/lifestyle/travel/2024/12/05/nationwide-shopping-campaign-begins-look-out-for-airfare-and-hotel-deals,Travel and Culture
Huawei drops Android from gadgets next year in China tech pivot,,Science & Technology
Malaysian actress Koe Yeet announces engagement,,Entertainment & Style
This Chinese humanoid automaton is going open source,,Science & Technology
"The DOE has been looking after Malaysia's land, air and sea for 50 years",https://www.thestar.com.my/news/environment/2024/01/27/the-doe-has-been-looking-after-malaysia039s-land-air-and-sea-for-50-years,Environment
Paramount expects satisfactory year on record property launches,https://www.thestar.com.my/business/business-news/2024/11/27/paramount-expects-satisfactory-year-on-record-property-launches,Entertainment & Style
Dear Thelma: Sheltered upbringing has led to lack of life skills,https://www.thestar.com.my/lifestyle/living/2024/12/01/dear-thelma-sheltered-upbringing-has-led-to-lack-of-life-skills,People and Living
Malaysian wow Queen Camilla,,Education
HK-born conductor Elim Chan wants to shake up ‘dinosaur’ orchestras,,Travel and Culture
Saudi Arabia approves 2025 budget with 26.88 bln,,Business & Economy
"Three wounded in Russian drone attack on Ukraine's Kyiv, officials say",,World & Politics
Chinese automaker Dongfeng delivers first Box model customer in Slovenia,,World & Politics
Four top things to do in male on the island of Maldives,,Travel and Culture
‘Five Eyes’ powers warn of rise in on-line youth extremism,,Science & Technology
Canada hints at fast-tracking refugee refusals,,World & Politics
"Parents should prevent their underage kids from watching movies that depict bullying, says Johor exco member",,Education
